"show_id","type","title","director","cast","country","date_added","release_year","rating","duration","genres","language","description","popularity","vote_count","vote_average","budget","revenue"
"256040","Movie","Bāhubali: The Beginning","S. S. Rajamouli","Prabhas, Rana Daggubati, Tamannaah Bhatia, Anushka Shetty, Ramya Krishnan","India","2015-07-10","2015","7.523","","Action, Adventure, Fantasy, Drama","te","The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.","30.553","824","7.523","25130430","90747520"
"296098","Movie","Bridge of Spies","Steven Spielberg","Tom Hanks, Mark Rylance, Amy Ryan, Alan Alda, Sebastian Koch","India, United States of America, Germany","2015-10-15","2015","7.235","","Thriller, Drama","en","During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.","26.514","6870","7.235","40000000","165478348"
"266647","Movie","Pan","Joe Wright","Hugh Jackman, Levi Miller, Garrett Hedlund, Rooney Mara, Adeel Akhtar","India, United Kingdom, United States of America","2015-09-24","2015","6.0","","Fantasy, Adventure, Family, Action","en","Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.","16.804","2733","6.0","150000000","128388320"
"337876","Movie","Gabbar Is Back","Radha Krishna Jagarlamudi","Akshay Kumar, Shruti Haasan, Suman Talwar, Jaideep Ahlawat, Sunil Grover","India","2015-05-01","2015","6.9","","Drama, Action","hi","A vigilante network taking out corrupt officials draws the notice of the authorities.","13.258","117","6.9","11000000","41000000"
"362045","Movie","Bajirao Mastani","Sanjay Leela Bhansali","Ranveer Singh, Deepika Padukone, Priyanka Chopra Jonas, Tanvi Azmi, Vaibhav Tatwawadi","India","2015-12-18","2015","7.3","","History, Romance, Drama","hi","Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.","12.471","281","7.3","19500000","56000000"
"341895","Movie","Premam","Alphonse Puthren","Nivin Pauly, Madonna Sebastian, Sai Pallavi, Anupama Parameswaran, Shabareesh Varma","India","2015-05-29","2015","7.5","","Comedy, Romance","ml","Three stages in George's life, and three girls he encounters in each stage.","10.764","102","7.5","620000","1100000"
"352173","Movie","Drishyam","Nishikant Kamat","Ajay Devgn, Tabu, Shriya Saran, Ishita Dutta, Rajat Kapoor","India","2015-07-30","2015","7.7","","Crime, Mystery, Thriller","hi","A simple, street-smart man tries to protect his family from a cop looking for her missing son.","10.157","418","7.7","4600000","18000000"
"338065","Movie","Dil Dhadakne Do","Zoya Akhtar","Anil Kapoor, Shefali Shah, Priyanka Chopra Jonas, Ranveer Singh, Anushka Sharma","India","2015-06-04","2015","6.8","","Drama, Family, Romance","hi","On a cruise to celebrate their parents' 30th wedding anniversary, a brother and sister deal with the impact of family considerations on their romantic lives.","9.911","143","6.8","13000000","22000000"
"348892","Movie","Bajrangi Bhaijaan","Kabir Khan","Salman Khan, Harshaali Malthotra, Nawazuddin Siddiqui, Kareena Kapoor Khan, Sharat Saxena","India","2015-07-17","2015","7.8","","Comedy, Drama, Action","hi","A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.","9.891","490","7.8","13000000","150000000"
"263471","Movie","I","Shankar","Vikram, Amy Jackson, Suresh Gopi, Upen Patel, Ramkumar Ganesan","India","2015-01-04","2015","6.8","","Thriller, Action, Romance","ta","A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.","9.664","113","6.8","0","0"
"332835","Movie","Piku","Shoojit Sircar","Deepika Padukone, Amitabh Bachchan, Irrfan Khan, Moushumi Chatterjee, Raghubir Yadav","India","2015-05-08","2015","7.0","","Comedy, Drama","hi","A taxi driver is caught between a dysfunctional relationship between a woman and her father as he drives them to Kolkata.","9.59","194","7.0","5500000","22159216"
"336790","Movie","ABCD 2","Remo D'Souza","Prabhu Deva, Varun Dhawan, Shraddha Kapoor, Lauren Gottlieb, Pooja Batra","India, United States of America","2015-06-19","2015","5.5","","Drama","hi","Childhood friends Suresh and Vinnie want to become successful dancers. To fulfill their dreams, they form a dance group with their friends and compete in a hip-hop contest in Las Vegas.","9.449","83","5.5","0","892000"
"370665","Movie","Dilwale","Rohit Shetty","Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon, Boman Irani","India","2015-12-18","2015","6.6","","Crime, Action, Comedy","hi","Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.","9.422","311","6.6","26000000","61000000"
"336203","Movie","Masaan","Neeraj Ghaywan","Richa Chadha, Sanjay Mishra, Vicky Kaushal, Shweta Tripathi Sharma, Vineet Kumar","France, India","2015-07-24","2015","7.0","","Drama","hi","Four lives intersect along the Ganges: a low caste boy in hopeless love, a daughter ridden with guilt of a sexual encounter ending in a tragedy, a hapless father with fading morality, and a spirited child yearning for a family, long to escape the moral constructs of a small-town.","9.285","179","7.0","0","0"
"371676","Movie","Loafer","Puri Jagannadh","Varun Tej, Disha Patani, Revathi, Posani Krishna Murali, Mukesh Rishi","India","2015-12-18","2015","6.0","","Drama, Family, Action, Romance","te","Raja, who thinks his mother is dead, turns into a thief. However, his life changes when he falls for Mounika, a girl who is escaping a forced marriage, and eventually meets her aunt.","8.443","6","6.0","0","0"
"325138","Movie","Dum Laga Ke Haisha","Sharat Katariya","Ayushmann Khurrana, Bhumi Pednekar, Sanjay Mishra, Seema Pahwa, Alka Amin","India","2015-02-27","2015","7.2","","Comedy, Drama, Romance","hi","A slim uneducated guy is pressured into an arranged marriage with an overweight college girl. The mismatched couple is challenged to compete in the annual wife-carrying race.","8.3","126","7.2","0","0"
"339274","Movie","Tamasha","Imtiaz Ali","Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Vivek Mushran, Javed Sheikh","India","2015-11-27","2015","6.757","","Romance, Drama, Comedy","hi","Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.","8.133","150","6.757","0","0"
"352205","Movie","Parched","Leena Yadav","Radhika Apte, Tannishtha Chatterjee, Sayani Gupta, Surveen Chawla, Adil Hussain","Canada, India, United Kingdom, United States of America","2015-11-14","2015","7.4","","Drama","hi","In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties.","8.109","89","7.4","2700000","0"
"283827","Movie","Singh Is Bliing","Prabhu Deva","Akshay Kumar, Amy Jackson, Rati Agnihotri, Lara Dutta, Kay Kay Menon","India","2015-10-02","2015","5.4","","Action, Comedy","hi","Raftaar Singh is always looking to have fun and runs away from responsibility. Fed up, his father orders Raftaar to go to Goa and work, and learn to take on responsibility. Once in Goa, he impresses his new boss with his enthusiasm and creative thinking. Soon he gets an assignment, and meets Sara Amy Jackson - and thus begins their unique love story. What ensues is a great comedy of errors, as one hilarious situation after another unfolds. Raftaar falls head over heels for this exotic, mysterious girl. The romance takes a deadly turn when he realizes that Sara is not who he thinks she is and has an agenda, which takes him to Romania. Will Raftaar be able to win her over in a distant and dangerous land?","8.077","75","5.4","0","0"
"314389","Movie","Baby","Neeraj Pandey","Akshay Kumar, Anupam Kher, Rana Daggubati, Danny Denzongpa, Kay Kay Menon","India","2015-01-23","2015","6.8","","Action, Thriller","hi","A small nascent elite team of the Indian intelligence system perpetually strives to detect and eliminate terrorists and their plots. Officer Ajay leads his team to destroy one such potentially lethal ploy in their biggest operation yet.","7.924","173","6.8","0","0"
"318279","Movie","Meru","Jimmy Chin, Elizabeth Chai Vasarhelyi","Conrad Anker, Jimmy Chin, Renan Öztürk, Jon Krakauer, Jenni Lowe-Anker","India, United States of America","2015-01-25","2015","7.38","","Adventure, Documentary","en","Meru is the electrifying story of three elite American climbers—Conrad Anker, Jimmy Chin, and Renan Ozturk—bent on achieving the impossible.","7.861","242","7.38","0","2334228"
"352025","Movie","Un + une","Claude Lelouch","Jean Dujardin, Elsa Zylberstein, Christopher Lambert, Alice Pol, Rahul Vohra","France, India, Italy, United Kingdom","2015-12-09","2015","5.8","","Comedy, Romance, Drama","fr","A successful film composer falls in love when he travels to India to work on a Bollywood retelling of Romeo and Juliet.","7.69","192","5.8","0","0"
"330037","Movie","Brothers","Karan Malhotra","Akshay Kumar, Sidharth Malhotra, Jackie Shroff, Jacqueline Fernandez, Shefali Shah","India, United States of America","2015-08-14","2015","6.4","","Action, Drama","hi","David and Monty, estranged half-brothers, train in mixed martial arts to earn a livelihood. However, things change when the two are forced to compete against each other in the final tournament.","7.617","86","6.4","0","0"
"336211","Movie","Tanu Weds Manu: Returns","Aanand L. Rai","Kangana Ranaut, R. Madhavan, Jimmy Shergill, Deepak Dobriyal, Swara Bhasker","India","2015-05-22","2015","6.9","","Comedy, Romance","hi","After Tanu and Manu's marriage breaks apart, the latter finds himself smitten by Datto, a lookalike of his ex-wife. But the estranged couple's feelings begin to spark again.","7.476","154","6.9","0","4180081"
"353464","Movie","Talvar","Meghna Gulzar","Irrfan Khan, Konkona Sen Sharma, Neeraj Kabi, Prakash Belawadi, Sohum Shah","India","2015-10-02","2015","7.4","","Thriller, Drama, Mystery","hi","A hardened cop deals with three conflicting perspectives involving a brutal double murder. The case is complicated as the prime suspects are the parents who supposedly killed their teenage daughter.","7.472","170","7.4","0","0"
"293644","Movie","Top Cat Begins","Andrés Couturier","Jason Harris, David Hoffman, Bill Lobley, Darin De Paul, Marieve Herington","India, Mexico","2015-10-30","2015","6.7","","Comedy, Animation, Family","es","Top Cat and his new feline friend hatch a scheme to steal from the fearful Mr. Big.","7.15","146","6.7","8000000","4668442"
"320295","Movie","Detective Byomkesh Bakshy!","Dibakar Banerjee","Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon, Swastika Mukherjee","India","2015-04-02","2015","6.7","","Action, Mystery, Drama","hi","Byomkesh, fresh out of college, agrees to investigate the disappearance of Bhuvan, a chemist. Assisted by Bhuvan's son Ajit, Byomkesh links the case to a larger conspiracy that will unsettle Calcutta.","6.839","95","6.7","5100000","5200000"
"362136","Movie","Prem Ratan Dhan Payo","Sooraj Barjatya","Salman Khan, Sonam Kapoor Ahuja, Neil Nitin Mukesh, Anupam Kher, Swara Bhasker","India","2015-11-11","2015","5.4","","Romance, Drama, Action","hi","While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.","6.815","113","5.4","23400000","67000000"
"79698","Movie","The Lovers","Roland Joffé","Josh Hartnett, Simone Kessell, Tamsin Egerton, Alice Englert, Bipasha Basu","Australia, Belgium, India","2015-03-13","2015","4.9","","Action, Adventure, Science Fiction, Romance","en","The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.","6.772","69","4.9","27000000","0"
